"전출지별","전입지별","성별","연령별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"충청북도","강원도","계","10 - 14세","이동자수","명","138","170","162","117","131","106",
"충청북도","강원도","계","10 - 14세","순이동자수","명","-21","37","-13","-48","-15","-11",
"충청북도","강원도","계","15 - 19세","이동자수","명","345","329","370","247","263","236",
"충청북도","강원도","계","15 - 19세","순이동자수","명","92","50","49","-52","-11","2",
"충청북도","강원도","계","20 - 24세","이동자수","명","464","525","569","559","616","526",
"충청북도","강원도","계","20 - 24세","순이동자수","명","16","12","14","-40","72","-17",
"충청북도","강원도","계","25 - 29세","이동자수","명","483","477","502","490","550","481",
"충청북도","강원도","계","25 - 29세","순이동자수","명","-25","-27","-44","-26","18","-114",
"충청북도","강원도","계","30 - 34세","이동자수","명","468","497","471","458","436","377",
"충청북도","강원도","계","30 - 34세","순이동자수","명","-30","13","-56","-57","-70","-84",
"충청북도","강원도","계","35 - 39세","이동자수","명","371","436","385","405","363","388",
"충청북도","강원도","계","35 - 39세","순이동자수","명","6","63","4","-73","-78","-18",
"충청북도","강원도","계","40 - 44세","이동자수","명","385","387","378","359","350","273",
"충청북도","강원도","계","40 - 44세","순이동자수","명","17","43","-18","-43","-5","-87",
"충청북도","강원도","계","45 - 49세","이동자수","명","267","326","357","369","337","311",
"충청북도","강원도","계","45 - 49세","순이동자수","명","-38","24","9","-7","-6","-34",
"충청북도","강원도","계","50 - 54세","이동자수","명","265","324","345","286","312","276",
"충청북도","강원도","계","50 - 54세","순이동자수","명","-45","15","36","8","6","-36",
"충청북도","강원도","계","55 - 59세","이동자수","명","220","272","262","278","302","312",
"충청북도","강원도","계","55 - 59세","순이동자수","명","0","3","-1","-4","-7","-17",
"충청북도","강원도","계","60 - 64세","이동자수","명","113","154","213","174","186","171",
"충청북도","강원도","계","60 - 64세","순이동자수","명","-9","15","47","-11","-21","-18",
"충청북도","강원도","계","65 - 69세","이동자수","명","73","89","113","88","100","89",
"충청북도","강원도","계","65 - 69세","순이동자수","명","-17","1","8","-18","-18","-4",
"충청북도","강원도","계","70 - 74세","이동자수","명","77","85","54","69","85","40",
"충청북도","강원도","계","70 - 74세","순이동자수","명","7","-1","-10","-12","2","-43",
"충청북도","강원도","계","75 - 79세","이동자수","명","58","63","52","51","60","54",
"충청북도","강원도","계","75 - 79세","순이동자수","명","-25","3","-11","-18","-3","-35",
"충청북도","강원도","계","80세이상","이동자수","명","57","74","79","56","81","90",
"충청북도","강원도","계","80세이상","순이동자수","명","-5","-8","10","-29","4","-15",
"충청북도","충청북도","계","계","이동자수","명","139959","136614","133264","124156","119825","138870",
"충청북도","충청북도","계","계","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","0 - 4세","이동자수","명","9499","9188","8854","7728","7129","9093",
"충청북도","충청북도","계","0 - 4세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","5 - 9세","이동자수","명","8371","8133","7657","6830","6741","8347",
"충청북도","충청북도","계","5 - 9세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","10 - 14세","이동자수","명","7836","7113","6181","5226","4969","5837",
"충청북도","충청북도","계","10 - 14세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","15 - 19세","이동자수","명","8909","8057","7877","6940","6233","6921",
"충청북도","충청북도","계","15 - 19세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","20 - 24세","이동자수","명","9482","9707","10170","9940","9490","10903",
"충청북도","충청북도","계","20 - 24세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","25 - 29세","이동자수","명","13874","13163","12840","12475","12413","14374",
"충청북도","충청북도","계","25 - 29세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","30 - 34세","이동자수","명","17199","16878","15903","14295","13033","14552",
"충청북도","충청북도","계","30 - 34세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","35 - 39세","이동자수","명","13062","12546","12307","11629","11581","14226",
"충청북도","충청북도","계","35 - 39세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","40 - 44세","이동자수","명","12552","11948","11415","10045","9650","10961",
"충청북도","충청북도","계","40 - 44세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","45 - 49세","이동자수","명","10242","10534","10542","10111","9598","11058",
"충청북도","충청북도","계","45 - 49세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","50 - 54세","이동자수","명","9378","9338","9122","8534","8197","9304",
"충청북도","충청북도","계","50 - 54세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","55 - 59세","이동자수","명","6548","6952","7317","7684","7566","8470",
"충청북도","충청북도","계","55 - 59세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","60 - 64세","이동자수","명","3889","4138","4451","4533","4938","5774",
"충청북도","충청북도","계","60 - 64세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","65 - 69세","이동자수","명","2632","2699","2723","2606","2680","2974",
"충청북도","충청북도","계","65 - 69세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","70 - 74세","이동자수","명","2405","2261","2137","1943","1817","1950",
"충청북도","충청북도","계","70 - 74세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","75 - 79세","이동자수","명","1894","1832","1653","1587","1602","1727",
"충청북도","충청북도","계","75 - 79세","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청북도","계","80세이상","이동자수","명","2187","2127","2115","2050","2188","2399",
"충청북도","충청북도","계","80세이상","순이동자수","명","0","0","0","0","0","0",
"충청북도","충청남도","계","계","이동자수","명","6056","6304","6580","6056","6387","6087",
"충청북도","충청남도","계","계","순이동자수","명","212","38","327","359","559","239",
"충청북도","충청남도","계","0 - 4세","이동자수","명","396","323","374","339","371","304",
"충청북도","충청남도","계","0 - 4세","순이동자수","명","29","-9","36","60","81","21",
"충청북도","충청남도","계","5 - 9세","이동자수","명","253","220","222","204","220","202",
"충청북도","충청남도","계","5 - 9세","순이동자수","명","11","-12","-17","-38","11","13",
"충청북도","충청남도","계","10 - 14세","이동자수","명","234","189","193","169","180","172",
"충청북도","충청남도","계","10 - 14세","순이동자수","명","7","-27","16","26","18","17",
"충청북도","충청남도","계","15 - 19세","이동자수","명","303","272","342","293","279","294",
"충청북도","충청남도","계","15 - 19세","순이동자수","명","-5","-19","9","35","16","29",
"충청북도","충청남도","계","20 - 24세","이동자수","명","632","696","758","797","809","735",
"충청북도","충청남도","계","20 - 24세","순이동자수","명","42","-13","15","139","78","-8",
"충청북도","충청남도","계","25 - 29세","이동자수","명","979","1029","975","876","982","982",
"충청북도","충청남도","계","25 - 29세","순이동자수","명","178","135","97","26","122","50",
"충청북도","충청남도","계","30 - 34세","이동자수","명","863","908","880","792","798","723",
"충청북도","충청남도","계","30 - 34세","순이동자수","명","-20","33","52","84","130","76",
"충청북도","충청남도","계","35 - 39세","이동자수","명","549","543","633","562","624","567",
"충청북도","충청남도","계","35 - 39세","순이동자수","명","7","-56","21","25","71","-22",
"충청북도","충청남도","계","40 - 44세","이동자수","명","484","513","531","429","480","443",
"충청북도","충청남도","계","40 - 44세","순이동자수","명","9","4","9","-13","15","23",
"충청북도","충청남도","계","45 - 49세","이동자수","명","362","449","480","422","406","408",
"충청북도","충청남도","계","45 - 49세","순이동자수","명","-31","15","30","35","-14","-8",
"충청북도","충청남도","계","50 - 54세","이동자수","명","300","357","350","339","351","336",
"충청북도","충청남도","계","50 - 54세","순이동자수","명","-41","-22","-4","-2","9","-8",
"충청북도","충청남도","계","55 - 59세","이동자수","명","256","277","343","296","356","350",
"충청북도","충청남도","계","55 - 59세","순이동자수","명","23","-25","55","-24","45","25",
"충청북도","충청남도","계","60 - 64세","이동자수","명","131","151","190","203","195","206",
"충청북도","충청남도","계","60 - 64세","순이동자수","명","6","-14","15","-6","-20","-2",
"충청북도","충청남도","계","65 - 69세","이동자수","명","72","115","89","115","111","117",
"충청북도","충청남도","계","65 - 69세","순이동자수","명","-6","19","-5","17","7","7",
