"행정구역별","각세별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"전라북도","92세","순이동","","-3","2","23","6","-4","-12",
"전라북도","92세","시군구간전입","","24","33","20","38","22","30",
"전라북도","92세","시군구간전출","","24","33","20","38","22","30",
"전라북도","92세","시도간전입","","33","47","54","40","31","40",
"전라북도","92세","시도간전출","","36","45","31","34","35","52",
"전라북도","93세","총전입","","81","73","68","121","112","89",
"전라북도","93세","총전출","","87","79","82","127","106","98",
"전라북도","93세","순이동","","-6","-6","-14","-6","6","-9",
"전라북도","93세","시군구간전입","","20","22","15","27","27","26",
"전라북도","93세","시군구간전출","","20","22","15","27","27","26",
"전라북도","93세","시도간전입","","22","22","17","30","38","21",
"전라북도","93세","시도간전출","","28","28","31","36","32","30",
"전라북도","94세","총전입","","62","71","40","71","92","81",
"전라북도","94세","총전출","","56","67","52","68","101","82",
"전라북도","94세","순이동","","6","4","-12","3","-9","-1",
"전라북도","94세","시군구간전입","","15","11","11","11","26","20",
"전라북도","94세","시군구간전출","","15","11","11","11","26","20",
"전라북도","94세","시도간전입","","21","18","10","26","21","27",
"전라북도","94세","시도간전출","","15","14","22","23","30","28",
"전라북도","95세","총전입","","42","39","63","58","55","84",
"전라북도","95세","총전출","","41","42","53","57","57","83",
"전라북도","95세","순이동","","1","-3","10","1","-2","1",
"전라북도","95세","시군구간전입","","11","9","17","12","19","17",
"전라북도","95세","시군구간전출","","11","9","17","12","19","17",
"전라북도","95세","시도간전입","","16","11","19","21","17","18",
"전라북도","95세","시도간전출","","15","14","9","20","19","17",
"전라북도","96세","총전입","","40","46","41","45","39","38",
"전라북도","96세","총전출","","34","43","39","42","34","42",
"전라북도","96세","순이동","","6","3","2","3","5","-4",
"전라북도","96세","시군구간전입","","8","8","9","11","7","9",
"전라북도","96세","시군구간전출","","8","8","9","11","7","9",
"전라북도","96세","시도간전입","","12","13","13","14","13","9",
"전라북도","96세","시도간전출","","6","10","11","11","8","13",
"전라북도","97세","총전입","","19","20","13","18","28","24",
"전라북도","97세","총전출","","19","23","13","20","30","27",
"전라북도","97세","순이동","","0","-3","0","-2","-2","-3",
"전라북도","97세","시군구간전입","","2","6","1","5","8","5",
"전라북도","97세","시군구간전출","","2","6","1","5","8","5",
"전라북도","97세","시도간전입","","8","4","6","6","8","6",
"전라북도","97세","시도간전출","","8","7","6","8","10","9",
"전라북도","98세","총전입","","8","22","12","19","26","9",
"전라북도","98세","총전출","","8","20","12","11","24","12",
"전라북도","98세","순이동","","0","2","0","8","2","-3",
"전라북도","98세","시군구간전입","","3","7","3","3","5","3",
"전라북도","98세","시군구간전출","","3","7","3","3","5","3",
"전라북도","98세","시도간전입","","4","6","3","12","8","2",
"전라북도","98세","시도간전출","","4","4","3","4","6","5",
"전라북도","99세","총전입","","11","6","16","16","18","21",
"전라북도","99세","총전출","","10","6","15","13","17","26",
"전라북도","99세","순이동","","1","0","1","3","1","-5",
"전라북도","99세","시군구간전입","","7","1","8","4","9","9",
"전라북도","99세","시군구간전출","","7","1","8","4","9","9",
"전라북도","99세","시도간전입","","2","2","4","7","5","3",
"전라북도","99세","시도간전출","","1","2","3","4","4","8",
"전라북도","100세이상","총전입","","18","25","22","16","15","23",
"전라북도","100세이상","총전출","","18","27","25","14","14","21",
"전라북도","100세이상","순이동","","0","-2","-3","2","1","2",
"전라북도","100세이상","시군구간전입","","3","5","10","4","1","9",
"전라북도","100세이상","시군구간전출","","3","5","10","4","1","9",
"전라북도","100세이상","시도간전입","","6","6","1","5","3","6",
"전라북도","100세이상","시도간전출","","6","8","4","3","2","4",
"전라남도","계","총전입","","244329","260278","250104","234132","227504","224384",
"전라남도","계","총전출","","246635","260874","246168","237337","230551","232414",
"전라남도","계","순이동","","-2306","-596","3936","-3205","-3047","-8030",
"전라남도","계","시군구간전입","","53781","54205","52661","51809","51613","51567",
"전라남도","계","시군구간전출","","53781","54205","52661","51809","51613","51567",
"전라남도","계","시도간전입","","92863","98787","102401","93174","90332","89411",
"전라남도","계","시도간전출","","95169","99383","98465","96379","93379","97441",
"전라남도","0세","총전입","","2814","2840","2658","2412","2152","1732",
"전라남도","0세","총전출","","2857","2818","2522","2463","2224","1814",
"전라남도","0세","순이동","","-43","22","136","-51","-72","-82",
"전라남도","0세","시군구간전입","","578","470","512","486","456","320",
"전라남도","0세","시군구간전출","","578","470","512","486","456","320",
"전라남도","0세","시도간전입","","934","895","955","810","744","596",
"전라남도","0세","시도간전출","","977","873","819","861","816","678",
"전라남도","1세","총전입","","3399","3495","3057","2985","2630","2304",
"전라남도","1세","총전출","","3731","3833","3180","3203","2988","2650",
"전라남도","1세","순이동","","-332","-338","-123","-218","-358","-346",
"전라남도","1세","시군구간전입","","850","845","759","750","720","627",
"전라남도","1세","시군구간전출","","850","845","759","750","720","627",
"전라남도","1세","시도간전입","","1106","1059","1046","1065","839","757",
"전라남도","1세","시도간전출","","1438","1397","1169","1283","1197","1103",
"전라남도","2세","총전입","","3144","3317","3028","2499","2468","2142",
"전라남도","2세","총전출","","3319","3377","3067","2629","2611","2452",
"전라남도","2세","순이동","","-175","-60","-39","-130","-143","-310",
"전라남도","2세","시군구간전입","","757","760","754","635","685","590",
"전라남도","2세","시군구간전출","","757","760","754","635","685","590",
"전라남도","2세","시도간전입","","966","1009","1059","855","837","667",
"전라남도","2세","시도간전출","","1141","1069","1098","985","980","977",
"전라남도","3세","총전입","","2803","3324","3113","2760","2350","2169",
"전라남도","3세","총전출","","2848","3388","2981","2779","2466","2437",
"전라남도","3세","순이동","","-45","-64","132","-19","-116","-268",
"전라남도","3세","시군구간전입","","720","757","766","706","560","533",
"전라남도","3세","시군구간전출","","720","757","766","706","560","533",
"전라남도","3세","시도간전입","","839","989","1075","932","759","699",
"전라남도","3세","시도간전출","","884","1053","943","951","875","967",
"전라남도","4세","총전입","","2593","2886","2895","2617","2317","2083",
"전라남도","4세","총전출","","2726","2840","2706","2558","2428","2203",
"전라남도","4세","순이동","","-133","46","189","59","-111","-120",
"전라남도","4세","시군구간전입","","649","638","648","583","582","513",
"전라남도","4세","시군구간전출","","649","638","648","583","582","513",
"전라남도","4세","시도간전입","","729","847","998","879","748","662",
"전라남도","4세","시도간전출","","862","801","809","820","859","782",
"전라남도","5세","총전입","","2882","2910","2764","2745","2527","2387",
"전라남도","5세","총전출","","2986","2983","2675","2697","2601","2488",
"전라남도","5세","순이동","","-104","-73","89","48","-74","-101",
"전라남도","5세","시군구간전입","","709","611","589","621","613","560",
"전라남도","5세","시군구간전출","","709","611","589","621","613","560",
"전라남도","5세","시도간전입","","771","722","866","840","736","669",
