"행정구역별(시도)","성별","연령별","항목","단위","2015 년","2016 년","2017 년","2018 년",
"경상북도","계","20~24세","2013","","1566","1059","589","195",
"경상북도","계","20~24세","2012","","1191","662","210","60",
"경상북도","계","20~24세","2011","","699","239","47","13",
"경상북도","계","20~24세","2010","","195","52","10","X",
"경상북도","계","20~24세","2005~2009","","72","12","8","6",
"경상북도","계","20~24세","2000~2004","","11","10","7","5",
"경상북도","계","20~24세","1990~1999","","32","21","18","9",
"경상북도","계","20~24세","1989년이전","","17","X","X","X",
"경상북도","계","20~24세","미상","","","18","13","13",
"경상북도","계","25~29세","외국인 - 계","","13102","13486","13753","15247",
"경상북도","계","25~29세","2018","","","","","3340",
"경상북도","계","25~29세","2017","","","","2442","3185",
"경상북도","계","25~29세","2016","","","2446","2750","2483",
"경상북도","계","25~29세","2015","","1967","2297","2105","1887",
"경상북도","계","25~29세","2014","","2502","2339","2149","1939",
"경상북도","계","25~29세","2013","","2137","1951","1797","742",
"경상북도","계","25~29세","2012","","1975","1844","746","587",
"경상북도","계","25~29세","2011","","1932","857","710","510",
"경상북도","계","25~29세","2010","","801","641","429","260",
"경상북도","계","25~29세","2005~2009","","1720","1066","585","286",
"경상북도","계","25~29세","2000~2004","","22","10","6","7",
"경상북도","계","25~29세","1990~1999","","8","10","12","8",
"경상북도","계","25~29세","1989년이전","","38","6","6","X",
"경상북도","계","25~29세","미상","","","19","16","12",
"경상북도","계","30~34세","외국인 - 계","","10744","11337","11782","13524",
"경상북도","계","30~34세","2018","","","","","2489",
"경상북도","계","30~34세","2017","","","","1704","2310",
"경상북도","계","30~34세","2016","","","1875","2132","2067",
"경상북도","계","30~34세","2015","","1404","1655","1586","1483",
"경상북도","계","30~34세","2014","","1911","1794","1686","1587",
"경상북도","계","30~34세","2013","","1688","1522","1459","716",
"경상북도","계","30~34세","2012","","1444","1393","653","608",
"경상북도","계","30~34세","2011","","1398","645","556","525",
"경상북도","계","30~34세","2010","","605","548","472","424",
"경상북도","계","30~34세","2005~2009","","2076","1756","1435","1259",
"경상북도","계","30~34세","2000~2004","","178","117","64","32",
"경상북도","계","30~34세","1990~1999","","7","X","X","X",
"경상북도","계","30~34세","1989년이전","","33","15","15","9",
"경상북도","계","30~34세","미상","","","14","16","15",
"경상북도","계","35~39세","외국인 - 계","","7054","7455","8081","9740",
"경상북도","계","35~39세","2018","","","","","1931",
"경상북도","계","35~39세","2017","","","","1159","1693",
"경상북도","계","35~39세","2016","","","1098","1341","1309",
"경상북도","계","35~39세","2015","","855","1076","1045","954",
"경상북도","계","35~39세","2014","","1161","1108","1056","1042",
"경상북도","계","35~39세","2013","","1138","1032","987","521",
"경상북도","계","35~39세","2012","","825","824","466","396",
"경상북도","계","35~39세","2011","","919","470","429","404",
"경상북도","계","35~39세","2010","","448","377","351","326",
"경상북도","계","35~39세","2005~2009","","1300","1152","1008","973",
"경상북도","계","35~39세","2000~2004","","343","261","193","163",
"경상북도","계","35~39세","1990~1999","","43","33","19","9",
"경상북도","계","35~39세","1989년이전","","22","10","15","11",
"경상북도","계","35~39세","미상","","","14","12","8",
"경상북도","계","40~44세","외국인 - 계","","4980","5151","5267","6103",
"경상북도","계","40~44세","2018","","","","","1199",
"경상북도","계","40~44세","2017","","","","724","1015",
"경상북도","계","40~44세","2016","","","615","742","685",
"경상북도","계","40~44세","2015","","512","683","628","544",
"경상북도","계","40~44세","2014","","858","762","620","594",
"경상북도","계","40~44세","2013","","660","587","577","350",
"경상북도","계","40~44세","2012","","444","433","266","243",
"경상북도","계","40~44세","2011","","550","363","305","252",
"경상북도","계","40~44세","2010","","362","326","278","251",
"경상북도","계","40~44세","2005~2009","","1085","943","775","718",
"경상북도","계","40~44세","2000~2004","","288","274","233","216",
"경상북도","계","40~44세","1990~1999","","208","150","110","31",
"경상북도","계","40~44세","1989년이전","","13","12","6","X",
"경상북도","계","40~44세","미상","","","X","X","X",
"경상북도","계","45~49세","외국인 - 계","","3765","4077","4260","4714",
"경상북도","계","45~49세","2018","","","","","886",
"경상북도","계","45~49세","2017","","","","527","729",
"경상북도","계","45~49세","2016","","","531","643","545",
"경상북도","계","45~49세","2015","","420","485","434","302",
"경상북도","계","45~49세","2014","","662","642","491","441",
"경상북도","계","45~49세","2013","","505","407","369","262",
"경상북도","계","45~49세","2012","","282","249","176","173",
"경상북도","계","45~49세","2011","","300","231","221","223",
"경상북도","계","45~49세","2010","","246","250","215","211",
"경상북도","계","45~49세","2005~2009","","730","741","687","646",
"경상북도","계","45~49세","2000~2004","","274","226","207","205",
"경상북도","계","45~49세","1990~1999","","325","295","270","75",
"경상북도","계","45~49세","1989년이전","","21","13","16","14",
"경상북도","계","45~49세","미상","","","7","X","X",
"경상북도","계","50~54세","외국인 - 계","","2946","3186","3333","3458",
"경상북도","계","50~54세","2018","","","","","564",
"경상북도","계","50~54세","2017","","","","499","581",
"경상북도","계","50~54세","2016","","","509","575","491",
"경상북도","계","50~54세","2015","","439","465","379","275",
"경상북도","계","50~54세","2014","","582","508","331","273",
"경상북도","계","50~54세","2013","","393","286","248","151",
"경상북도","계","50~54세","2012","","225","194","111","112",
"경상북도","계","50~54세","2011","","226","165","154","141",
"경상북도","계","50~54세","2010","","222","204","193","173",
"경상북도","계","50~54세","2005~2009","","437","424","406","419",
"경상북도","계","50~54세","2000~2004","","147","152","147","144",
"경상북도","계","50~54세","1990~1999","","231","249","268","121",
"경상북도","계","50~54세","1989년이전","","44","17","14","9",
"경상북도","계","50~54세","미상","","","13","8","X",
"경상북도","계","55~59세","외국인 - 계","","2122","2154","2268","2382",
"경상북도","계","55~59세","2018","","","","","399",
"경상북도","계","55~59세","2017","","","","384","428",
"경상북도","계","55~59세","2016","","","340","347","324",
"경상북도","계","55~59세","2015","","368","348","317","213",
"경상북도","계","55~59세","2014","","434","375","260","210",
"경상북도","계","55~59세","2013","","249","192","162","87",
"경상북도","계","55~59세","2012","","175","144","55","52",
"경상북도","계","55~59세","2011","","181","116","106","99",
"경상북도","계","55~59세","2010","","136","115","102","122",
"경상북도","계","55~59세","2005~2009","","304","265","272","283",
"경상북도","계","55~59세","2000~2004","","93","65","57","72",
"경상북도","계","55~59세","1990~1999","","126","135","148","64",
"경상북도","계","55~59세","1989년이전","","56","49","50","24",
"경상북도","계","55~59세","미상","","","10","8","5",
"경상북도","계","60~64세","외국인 - 계","","1257","1383","1429","1482",
"경상북도","계","60~64세","2018","","","","","221",
"경상북도","계","60~64세","2017","","","","218","217",
"경상북도","계","60~64세","2016","","","234","222","160",
"경상북도","계","60~64세","2015","","226","217","182","160",
"경상북도","계","60~64세","2014","","235","219","199","182",
"경상북도","계","60~64세","2013","","193","185","133","65",
"경상북도","계","60~64세","2012","","112","93","51","46",
"경상북도","계","60~64세","2011","","122","82","68","66",
"경상북도","계","60~64세","2010","","88","74","74","78",
"경상북도","계","60~64세","2005~2009","","158","152","152","163",
"경상북도","계","60~64세","2000~2004","","50","46","44","52",
"경상북도","계","60~64세","1990~1999","","42","50","53","40",
"경상북도","계","60~64세","1989년이전","","31","24","25","28",
"경상북도","계","60~64세","미상","","","7","8","X",
"경상북도","계","65~69세","외국인 - 계","","588","616","658","676",
"경상북도","계","65~69세","2018","","","","","78",
"경상북도","계","65~69세","2017","","","","70","50",
"경상북도","계","65~69세","2016","","","84","78","71",
"경상북도","계","65~69세","2015","","65","75","70","50",
"경상북도","계","65~69세","2014","","63","60","60","75",
"경상북도","계","65~69세","2013","","61","50","59","62",
"경상북도","계","65~69세","2012","","49","43","44","41",
"경상북도","계","65~69세","2011","","72","59","60","63",
"경상북도","계","65~69세","2010","","70","71","66","57",
"경상북도","계","65~69세","2005~2009","","119","92","72","81",
"경상북도","계","65~69세","2000~2004","","39","32","30","26",
"경상북도","계","65~69세","1990~1999","","38","37","32","8",
"경상북도","계","65~69세","1989년이전","","12","10","14","10",
"경상북도","계","65~69세","미상","","","X","X","X",
"경상북도","계","70~74세","외국인 - 계","","231","226","255","277",
"경상북도","계","70~74세","2018","","","","","26",
"경상북도","계","70~74세","2017","","","","33","20",
"경상북도","계","70~74세","2016","","","29","24","18",
"경상북도","계","70~74세","2015","","36","25","21","17",
"경상북도","계","70~74세","2014","","27","16","17","21",
"경상북도","계","70~74세","2013","","15","13","16","15",
"경상북도","계","70~74세","2012","","18","16","9","14",
"경상북도","계","70~74세","2011","","14","15","15","19",
"경상북도","계","70~74세","2010","","21","22","28","37",
"경상북도","계","70~74세","2005~2009","","62","54","54","55",
"경상북도","계","70~74세","2000~2004","","18","16","15","17",
"경상북도","계","70~74세","1990~1999","","15","15","16","8",
"경상북도","계","70~74세","1989년이전","","5","5","7","7",
"경상북도","계","70~74세","미상","","","X","X","X",
"경상북도","계","75세 이상","외국인 - 계","","264","266","234","230",
"경상북도","계","75세 이상","2018","","","","","22",
"경상북도","계","75세 이상","2017","","","","31","27",
"경상북도","계","75세 이상","2016","","","22","15","16",
"경상북도","계","75세 이상","2015","","19","22","19","17",
"경상북도","계","75세 이상","2014","","25","24","24","25",
"경상북도","계","75세 이상","2013","","17","16","13","9",
"경상북도","계","75세 이상","2012","","9","13","9","8",
