"국적별","체류자격별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"오스트레일리아","교수","남자","","6","8","6","4","4","0",
"오스트레일리아","교수","여자","","3","0","1","0","2","1",
"오스트레일리아","회화지도","계","","137","123","124","128","128","119",
"오스트레일리아","회화지도","남자","","71","63","60","58","69","58",
"오스트레일리아","회화지도","여자","","66","60","64","70","59","61",
"오스트레일리아","연구","계","","1","4","2","5","3","2",
"오스트레일리아","연구","남자","","1","4","2","5","3","2",
"오스트레일리아","연구","여자","","0","0","0","0","0","0",
"오스트레일리아","기술지도","계","","","","1","","1","",
"오스트레일리아","기술지도","남자","","","","1","","1","",
"오스트레일리아","기술지도","여자","","","","0","","0","",
"오스트레일리아","전문직업","계","","5","6","7","7","8","7",
"오스트레일리아","전문직업","남자","","5","6","7","7","8","6",
"오스트레일리아","전문직업","여자","","0","0","0","0","0","1",
"오스트레일리아","예술흥행","계","","8","25","2","11","26","13",
"오스트레일리아","예술흥행","남자","","6","15","1","8","16","10",
"오스트레일리아","예술흥행","여자","","2","10","1","3","10","3",
"오스트레일리아","특정활동","계","","35","30","27","40","30","29",
"오스트레일리아","특정활동","남자","","21","22","18","22","22","17",
"오스트레일리아","특정활동","여자","","14","8","9","18","8","12",
"오스트레일리아","방문동거","계","","7","3","1","2","","1",
"오스트레일리아","방문동거","남자","","4","2","1","1","","1",
"오스트레일리아","방문동거","여자","","3","1","0","1","","0",
"오스트레일리아","거주","계","","1","2","","1","","1",
"오스트레일리아","거주","남자","","0","1","","1","","0",
"오스트레일리아","거주","여자","","1","1","","0","","1",
"오스트레일리아","동반","계","","171","216","128","121","35","51",
"오스트레일리아","동반","남자","","55","85","51","48","11","15",
"오스트레일리아","동반","여자","","116","131","77","73","24","36",
"오스트레일리아","재외동포","계","","330","348","362","350","354","367",
"오스트레일리아","재외동포","남자","","141","153","149","167","153","157",
"오스트레일리아","재외동포","여자","","189","195","213","183","201","210",
"오스트레일리아","영주","계","","2","2","4","4","7","7",
"오스트레일리아","영주","남자","","2","2","4","2","5","2",
"오스트레일리아","영주","여자","","0","0","0","2","2","5",
"오스트레일리아","결혼이민","계","","35","38","22","34","28","30",
"오스트레일리아","결혼이민","남자","","30","29","18","25","17","25",
"오스트레일리아","결혼이민","여자","","5","9","4","9","11","5",
"오스트레일리아","기타","계","","","1","","","","",
"오스트레일리아","기타","남자","","","0","","","","",
"오스트레일리아","기타","여자","","","1","","","","",
"오스트레일리아","관광취업","계","","12","20","7","23","24","28",
"오스트레일리아","관광취업","남자","","6","12","5","14","18","15",
"오스트레일리아","관광취업","여자","","6","8","2","9","6","13",
"오스트레일리아","관광상륙","계","","","3","","","","",
"오스트레일리아","관광상륙","남자","","","1","","","","",
"오스트레일리아","관광상륙","여자","","","2","","","","",
"피지","총계","계","","24","19","16","15","26","22",
"피지","총계","남자","","13","10","11","6","13","8",
"피지","총계","여자","","11","9","5","9","13","14",
"피지","공무","계","","1","","","","2","1",
"피지","공무","남자","","1","","","","1","1",
"피지","공무","여자","","0","","","","1","0",
"피지","관광통과","계","","5","5","","3","5","2",
"피지","관광통과","남자","","4","4","","2","3","0",
"피지","관광통과","여자","","1","1","","1","2","2",
"피지","단기방문","계","","2","1","1","2","1","1",
"피지","단기방문","남자","","2","1","0","0","0","0",
"피지","단기방문","여자","","0","0","1","2","1","1",
"피지","문화예술","계","","1","","","","","",
"피지","문화예술","남자","","0","","","","","",
"피지","문화예술","여자","","1","","","","","",
"피지","유학","계","","6","9","10","5","7","3",
"피지","유학","남자","","3","1","8","3","3","1",
"피지","유학","여자","","3","8","2","2","4","2",
"피지","일반연수","계","","2","1","2","1","1","1",
"피지","일반연수","남자","","2","1","1","1","0","0",
"피지","일반연수","여자","","0","0","1","0","1","1",
"피지","종교","계","","1","","","1","","",
"피지","종교","남자","","0","","","0","","",
"피지","종교","여자","","1","","","1","","",
"피지","교수","계","","1","","","","","",
"피지","교수","남자","","0","","","","","",
"피지","교수","여자","","1","","","","","",
"피지","특정활동","계","","","1","","","1","",
"피지","특정활동","남자","","","1","","","1","",
"피지","특정활동","여자","","","0","","","0","",
"피지","방문동거","계","","2","","1","1","","9",
"피지","방문동거","남자","","0","","0","0","","4",
"피지","방문동거","여자","","2","","1","1","","5",
"피지","거주","계","","","","","","","1",
"피지","거주","남자","","","","","","","0",
"피지","거주","여자","","","","","","","1",
"피지","동반","계","","","","","1","","",
"피지","동반","남자","","","","","0","","",
"피지","동반","여자","","","","","1","","",
"피지","재외동포","계","","2","2","1","","9","2",
"피지","재외동포","남자","","1","2","1","","5","1",
"피지","재외동포","여자","","1","0","0","","4","1",
"피지","결혼이민","계","","1","","1","1","","2",
"피지","결혼이민","남자","","0","","1","0","","1",
"피지","결혼이민","여자","","1","","0","1","","1",
"키리바시","총계","계","","","5","1","2","7","5",
"키리바시","총계","남자","","","5","1","2","7","5",
"키리바시","총계","여자","","","0","0","0","0","0",
"키리바시","관광통과","계","","","3","1","","","1",
"키리바시","관광통과","남자","","","3","1","","","1",
"키리바시","관광통과","여자","","","0","0","","","0",
"키리바시","일반연수","계","","","2","","2","7","4",
"키리바시","일반연수","남자","","","2","","2","7","4",
"키리바시","일반연수","여자","","","0","","0","0","0",
"미크로네시아","총계","계","","4","2","4","2","3","4",
"미크로네시아","총계","남자","","2","1","2","1","0","1",
"미크로네시아","총계","여자","","2","1","2","1","3","3",
"미크로네시아","관광통과","계","","4","1","4","2","3","4",
"미크로네시아","관광통과","남자","","2","0","2","1","0","1",
"미크로네시아","관광통과","여자","","2","1","2","1","3","3",
"미크로네시아","단기취업","계","","","1","","","","",
"미크로네시아","단기취업","남자","","","1","","","","",
"미크로네시아","단기취업","여자","","","0","","","","",
"마샬군도","총계","계","","2","","1","2","1","1",
"마샬군도","총계","남자","","1","","0","1","0","1",
"마샬군도","총계","여자","","1","","1","1","1","0",
"마샬군도","관광통과","계","","2","","","2","1","1",
"마샬군도","관광통과","남자","","1","","","1","0","1",
"마샬군도","관광통과","여자","","1","","","1","1","0",
"마샬군도","유학","계","","","","1","","","",
"마샬군도","유학","남자","","","","0","","","",
"마샬군도","유학","여자","","","","1","","","",
"뉴질랜드","총계","계","","761","777","630","610","620","562",
"뉴질랜드","총계","남자","","397","406","301","329","299","289",
"뉴질랜드","총계","여자","","364","371","329","281","321","273",
"뉴질랜드","공무","계","","5","4","8","7","25","12",
"뉴질랜드","공무","남자","","5","4","8","5","16","8",
"뉴질랜드","공무","여자","","0","0","0","2","9","4",
"뉴질랜드","사증면제","계","","334","358","296","267","264","206",
"뉴질랜드","사증면제","남자","","173","189","143","135","126","104",
"뉴질랜드","사증면제","여자","","161","169","153","132","138","102",
"뉴질랜드","관광통과","계","","6","2","1","1","4","",
"뉴질랜드","관광통과","남자","","2","1","0","0","3","",
"뉴질랜드","관광통과","여자","","4","1","1","1","1","",
"뉴질랜드","단기방문","계","","","1","1","","","",
"뉴질랜드","단기방문","남자","","","0","1","","","",
"뉴질랜드","단기방문","여자","","","1","0","","","",
"뉴질랜드","단기취업","계","","","","1","","","",
"뉴질랜드","단기취업","남자","","","","1","","","",
"뉴질랜드","단기취업","여자","","","","0","","","",
"뉴질랜드","구직","계","","","2","","","","1",
"뉴질랜드","구직","남자","","","1","","","","0",
"뉴질랜드","구직","여자","","","1","","","","1",
"뉴질랜드","유학","계","","4","4","9","13","14","12",
"뉴질랜드","유학","남자","","1","4","5","6","5","7",
"뉴질랜드","유학","여자","","3","0","4","7","9","5",
"뉴질랜드","일반연수","계","","4","4","2","3","3","7",
"뉴질랜드","일반연수","남자","","1","1","1","3","2","3",
"뉴질랜드","일반연수","여자","","3","3","1","0","1","4",
"뉴질랜드","종교","계","","3","5","4","3","3","3",
"뉴질랜드","종교","남자","","1","3","0","2","0","1",
"뉴질랜드","종교","여자","","2","2","4","1","3","2",
"뉴질랜드","주재","계","","","","1","1","","",
"뉴질랜드","주재","남자","","","","1","1","","",
"뉴질랜드","주재","여자","","","","0","0","","",
"뉴질랜드","기업투자","계","","2","3","","7","1","1",
"뉴질랜드","기업투자","남자","","2","3","","7","1","1",
"뉴질랜드","기업투자","여자","","0","0","","0","0","0",
"뉴질랜드","무역경영","계","","8","9","6","10","2","1",
"뉴질랜드","무역경영","남자","","8","8","6","9","1","0",
"뉴질랜드","무역경영","여자","","0","1","0","1","1","1",
"뉴질랜드","교수","계","","2","4","2","3","1","2",
"뉴질랜드","교수","남자","","1","4","2","2","0","2",
"뉴질랜드","교수","여자","","1","0","0","1","1","0",
